Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
88.540955,772763400,11,4,5.82,11.98,200,20,4,2976
91.020195,771839900,15,4,6.06,13.19,417,40,8,5653
91.020195,771839900,15,4,6.06,13.19,255,25,5,3021
91.020195,771839900,15,4,6.06,13.19,149,15,3,1685
93.25149,818212300,15,0,8.34,10.95,199,20,4,2817
93.25149,818212300,15,0,8.34,10.95,152,15,3,2042
97.11206,819721700,16,2,5.95,12.05,153,15,3,1943
97.11206,819721700,16,2,5.95,12.05,147,15,3,1858
98.72406,821571650,16,2,5.91,11.43,397,40,8,5546
98.72406,821571650,16,2,5.91,11.43,442,45,9,4717
98.71011,823477700,16,2,5.8,12.41,147,15,3,1876
98.71011,823477700,16,2,5.8,12.41,310,30,6,4003
98.50208,824733400,17,2,5.34,12.25,199,20,4,2251
98.625946,822530500,15,1,5.45,12.7,256,25,5,2914
98.625946,822530500,15,1,5.45,12.7,156,15,3,1643
98.625946,822530500,15,1,5.45,12.7,195,20,4,2409
98.72784,821298940,13,3,5.17,10.01,245,25,5,3458
98.72784,821298940,13,3,5.17,10.01,310,30,6,4124
98.72784,821298940,13,3,5.17,10.01,149,15,3,2176
98.696075,819977500,16,3,5.25,12.59,147,15,3,2071
98.696075,819977500,16,3,5.25,12.59,149,15,3,1840
98.696075,819977500,16,3,5.25,12.59,147,15,3,2004
98.93956,816598000,16,3,4.57,11.83,253,25,5,2992
98.93956,816598000,16,3,4.57,11.83,195,20,4,2385
99.388435,822063170,17,2,4.98,13.38,255,25,5,2969
99.388435,822063170,17,2,4.98,13.38,155,15,3,1834
99.72956,821378400,16,2,5.5,10.77,147,15,3,1835
99.72956,821378400,16,2,5.5,10.77,161,15,3,1615
100.1527,823880260,16,2,4.54,10.12,442,45,9,6090
100.1527,823880260,16,2,4.54,10.12,199,20,4,2296
100.1527,823880260,16,2,4.54,10.12,150,15,3,1753
100.14921,831901700,16,3,5.64,11.49,147,15,3,1787
100.14921,831901700,16,3,5.64,11.49,193,20,4,2275
100.14921,831901700,16,3,5.64,11.49,199,20,4,2542
101.52602,837422600,13,0,5.96,12.16,404,40,8,4516
101.52602,837422600,13,0,5.96,12.16,201,20,4,2843
102.86248,850299100,10,2,4.91,10.68,152,15,3,1546
102.86248,850299100,10,2,4.91,10.68,193,20,4,2889
102.735374,853797500,10,2,4.6,11.47,253,25,5,3653
102.735374,853797500,10,2,4.6,11.47,156,15,3,1694
102.735374,853797500,10,2,4.6,11.47,150,15,3,2023
101.96643,846891900,11,3,4.43,10.65,253,25,5,2938
100.4932,830887200,9,0,2.97,5.63,149,15,3,1590
100.4932,830887200,9,0,2.97,5.63,151,15,3,1644
99.49249,820915800,8,0,1.52,2.29,199,20,4,2512
99.49249,820915800,8,0,1.52,2.29,200,20,4,2929
99.49249,820915800,8,0,1.52,2.29,156,15,3,2256
99.49249,820915800,8,0,1.52,2.29,147,15,3,1887
98.517075,822352060,11,4,1.48,3.92,161,15,3,2240
98.57602,817172400,10,1,4.59,9.64,195,20,4,2881
98.57602,817172400,10,1,4.59,9.64,152,15,3,1592
98.24445,818953100,10,2,3.82,9.27,256,25,5,2835
98.24445,818953100,10,2,3.82,9.27,199,20,4,2557
98.24445,818953100,10,2,3.82,9.27,147,15,3,1846
98.24445,818953100,10,2,3.82,9.27,417,40,8,5968
98.24445,818953100,10,2,3.82,9.27,147,15,3,2192
97.87377,836783900,13,5,5.33,11.46,442,45,9,5257
97.87377,836783900,13,5,5.33,11.46,255,25,5,3811
97.87377,836783900,13,5,5.33,11.46,199,20,4,2245
98.41936,845055550,15,3,7.44,11.6,399,40,8,4947
99.79338,844707650,13,1,6,12.65,158,15,3,2256
99.79338,844707650,13,1,6,12.65,245,25,5,2591
102.2526,842536600,12,0,4.84,11.99,150,15,3,1977
102.2526,842536600,12,0,4.84,11.99,156,15,3,1691
102.240776,851791940,11,2,3.93,10.2,145,15,3,1932
102.240776,851791940,11,2,3.93,10.2,149,15,3,1582
102.68043,850570240,11,2,2.34,5.77,256,25,5,3279
102.68043,850570240,11,2,2.34,5.77,145,15,3,1990
102.68043,850570240,11,2,2.34,5.77,253,25,5,3351
102.10926,851334900,13,3,4.68,10.88,199,20,4,2349
102.10926,851334900,13,3,4.68,10.88,153,15,3,1731
102.37176,851768100,14,2,5.33,11.12,442,45,9,5538
102.34044,846402300,12,1,4.64,11.07,201,20,4,2093
102.34044,846402300,12,1,4.64,11.07,399,40,8,5426
102.34044,846402300,12,1,4.64,11.07,404,40,8,4633
101.90025,854735550,13,3,4.96,11.48,253,25,5,3586
102.07166,853818300,12,1,6.26,11.71,199,20,4,2797
102.23657,850262850,11,1,5.46,12.01,256,25,5,3031
102.23657,850262850,11,1,5.46,12.01,153,15,3,2209
101.66905,855786050,10,2,4.44,11.5,197,20,4,2725
101.66905,855786050,10,2,4.44,11.5,149,15,3,2175
101.86099,850322700,10,2,2.55,7.04,245,25,5,2889
101.86099,850322700,10,2,2.55,7.04,147,15,3,1825
101.77033,848137000,12,2,3.77,9.68,153,15,3,2080
102.012314,849045100,12,0,2.43,5.17,254,25,5,3356
102.012314,849045100,12,0,2.43,5.17,417,40,8,5664
102.012314,849045100,12,0,2.43,5.17,245,25,5,3657
102.012314,849045100,12,0,2.43,5.17,399,40,8,4000
101.23388,851995800,15,4,3.48,8.86,150,15,3,1726
101.23388,851995800,15,4,3.48,8.86,155,15,3,2042
101.23388,851995800,15,4,3.48,8.86,147,15,3,2139
101.416855,852234700,14,3,5.69,12.53,147,15,3,2055
101.416855,852234700,14,3,5.69,12.53,156,15,3,2189
101.416855,852234700,14,3,5.69,12.53,209,20,4,2435
101.416855,852234700,14,3,5.69,12.53,404,40,8,4390
102.382904,865207360,12,0,5.79,11.97,161,15,3,1985
102.382904,865207360,12,0,5.79,11.97,156,15,3,1781
103.00676,863754750,13,2,5.55,10.78,158,15,3,1767
103.00676,863754750,13,2,5.55,10.78,397,40,8,4357
103.00676,863754750,13,2,5.55,10.78,153,15,3,1930
102.996895,884587460,14,3,5.52,12.48,193,20,4,2022
102.996895,884587460,14,3,5.52,12.48,310,30,6,3383
102.996895,884587460,14,3,5.52,12.48,153,15,3,2048
104.548416,887735600,15,3,4.63,11.16,199,20,4,2371
104.548416,887735600,15,3,4.63,11.16,310,30,6,3192
104.548416,887735600,15,3,4.63,11.16,151,15,3,1975
104.548416,887735600,15,3,4.63,11.16,151,15,3,2066
104.548416,887735600,15,3,4.63,11.16,404,40,8,4237
104.984085,893563400,17,5,7.26,11.49,417,40,8,6009
104.984085,893563400,17,5,7.26,11.49,310,30,6,4075
104.984085,893563400,17,5,7.26,11.49,145,15,3,1701
105.65011,890267600,17,3,7.53,11.71,145,15,3,1782
105.65011,890267600,17,3,7.53,11.71,201,20,4,2636
105.65011,890267600,17,3,7.53,11.71,147,15,3,1737
105.98979,889798400,18,3,6.94,10.05,145,15,3,1704
105.98979,889798400,18,3,6.94,10.05,147,15,3,1577
106.00107,892343500,20,2,7.73,10.68,195,20,4,2133
106.00107,892343500,20,2,7.73,10.68,156,15,3,1767
106.00107,892343500,20,2,7.73,10.68,200,20,4,2840
106.00107,892343500,20,2,7.73,10.68,201,20,4,2104
105.70504,892192900,19,4,6.4,12.98,195,20,4,2137
105.566185,890408900,16,1,6.17,12.12,149,15,3,1607
105.56089,885264400,11,0,2.58,6.34,197,20,4,2596
105.56089,885264400,11,0,2.58,6.34,256,25,5,3790
105.56089,885264400,11,0,2.58,6.34,255,25,5,2774
104.92121,894747300,10,3,2.77,7.1,199,20,4,2279
105.553795,891825600,8,1,5.33,11.64,417,40,8,4558
105.553795,891825600,8,1,5.33,11.64,201,20,4,2420
106.11952,888133400,8,2,5.12,10.14,193,20,4,2703
105.678085,883174300,9,1,3.44,7.83,201,20,4,2672
105.678085,883174300,9,1,3.44,7.83,149,15,3,1493
105.065506,880042750,11,2,3.16,8.05,255,25,5,2735
105.260414,880852900,9,1,3.88,9.62,153,15,3,2013
105.260414,880852900,9,1,3.88,9.62,145,15,3,1910
105.260414,880852900,9,1,3.88,9.62,256,25,5,3461
104.93527,881692600,11,3,4.26,10.69,253,25,5,2835
105.10109,875957800,10,1,4.31,10.1,256,25,5,2781
105.10109,875957800,10,1,4.31,10.1,156,15,3,1594
105.10109,875957800,10,1,4.31,10.1,147,15,3,1941
105.10109,875957800,10,1,4.31,10.1,197,20,4,2190
104.694275,875842500,12,4,2.73,7.72,254,25,5,2704
104.694275,875842500,12,4,2.73,7.72,209,20,4,2284
104.694275,875842500,12,4,2.73,7.72,151,15,3,1624
105.17023,878353200,11,0,5.3,10.75,200,20,4,2306
105.17023,878353200,11,0,5.3,10.75,155,15,3,2007
105.17023,878353200,11,0,5.3,10.75,200,20,4,2081
105.12975,877757100,13,3,4.19,10.14,200,20,4,2436
105.12975,877757100,13,3,4.19,10.14,149,15,3,1552
105.12975,877757100,13,3,4.19,10.14,199,20,4,2290
105.12975,877757100,13,3,4.19,10.14,197,20,4,2093
104.809,890484740,14,4,5.04,11.65,442,45,9,4716
104.809,890484740,14,4,5.04,11.65,310,30,6,4501
104.809,890484740,14,4,5.04,11.65,310,30,6,3262
105.02379,891304900,14,3,6.04,13.17,147,15,3,1560
105.99649,892722750,13,1,6.68,11.12,156,15,3,1724
105.99649,892722750,13,1,6.68,11.12,199,20,4,2728
106.37485,892428100,12,2,5.2,11.26,245,25,5,2864
106.37485,892428100,12,2,5.2,11.26,156,15,3,1866
106.37485,892428100,12,2,5.2,11.26,399,40,8,5919
106.785286,895645000,9,0,5.15,11.44,201,20,4,2414
106.785286,895645000,9,0,5.15,11.44,149,15,3,2115
106.65661,886470660,10,0,3.77,8.59,310,30,6,4361
106.65661,886470660,10,0,3.77,8.59,149,15,3,1991
106.17908,881849300,10,2,1.41,4.42,199,20,4,2678
106.17908,881849300,10,2,1.41,4.42,155,15,3,2280
106.17908,881849300,10,2,1.41,4.42,151,15,3,2213
106.17908,881849300,10,2,1.41,4.42,197,20,4,1986
105.89697,883546000,12,4,3.84,9.03,201,20,4,2278
105.89697,883546000,12,4,3.84,9.03,254,25,5,2933
105.89697,883546000,12,4,3.84,9.03,197,20,4,2680
105.89697,883546000,12,4,3.84,9.03,151,15,3,1543
105.67853,895341800,14,5,6.03,11.72,156,15,3,1975
105.67853,895341800,14,5,6.03,11.72,255,25,5,3365
105.88616,896777600,15,0,5.38,12.2,158,15,3,1824
105.88616,896777600,15,0,5.38,12.2,151,15,3,1756
12.025297,66717256,4,0,0.09,0.31,158,15,3,2291
12.025297,66717256,4,0,0.09,0.31,149,15,3,2138
14.398177,113338530,6,2,3.27,8.27,442,45,9,5793
14.398177,113338530,6,2,3.27,8.27,442,45,9,5480
17.529861,145717580,8,2,4.65,11.69,310,30,6,4151
22.77125,178091650,8,1,5.38,12.08,417,40,8,6201
22.77125,178091650,8,1,5.38,12.08,254,25,5,3087
28.847395,190100670,7,0,5.53,11.84,417,40,8,5070
26.738943,195211520,7,1,1.79,5.21,156,15,3,2196
26.738943,195211520,7,1,1.79,5.21,197,20,4,2933
28.71756,257837780,9,2,3.38,7,256,25,5,3359
31.568333,260376370,10,1,3.15,8.05,193,20,4,2068
31.568333,260376370,10,1,3.15,8.05,256,25,5,2747
31.568333,260376370,10,1,3.15,8.05,145,15,3,2125
31.568333,260376370,10,1,3.15,8.05,156,15,3,1958
31.568333,260376370,10,1,3.15,8.05,255,25,5,2783
33.676952,276561150,15,5,3.78,10.5,151,15,3,2062
36.19838,266298580,13,0,3.36,9.07,145,15,3,2075
36.19838,266298580,13,0,3.36,9.07,149,15,3,1664
36.19838,266298580,13,0,3.36,9.07,161,15,3,2325
37.597187,274597900,11,0,4.29,9.51,417,40,8,5768
37.597187,274597900,11,0,4.29,9.51,197,20,4,2935
37.597187,274597900,11,0,4.29,9.51,150,15,3,1867
37.597187,274597900,11,0,4.29,9.51,147,15,3,1473
37.597187,274597900,11,0,4.29,9.51,158,15,3,1660
39.147022,338314430,13,5,4.17,8.79,201,20,4,2395
39.147022,338314430,13,5,4.17,8.79,255,25,5,2848
39.147022,338314430,13,5,4.17,8.79,156,15,3,1674
42.349243,374043520,13,3,5.06,11.06,199,20,4,2524
42.349243,374043520,13,3,5.06,11.06,150,15,3,1530
42.349243,374043520,13,3,5.06,11.06,256,25,5,2964
46.231724,394292000,15,3,5.65,12.62,147,15,3,1779
48.8908,390434850,12,1,4.85,10.63,145,15,3,1772
48.8908,390434850,12,1,4.85,10.63,199,20,4,2036
48.8908,390434850,12,1,4.85,10.63,161,15,3,1763
48.8908,390434850,12,1,4.85,10.63,155,15,3,1715
48.8908,390434850,12,1,4.85,10.63,404,40,8,4998
50.819485,434456130,15,5,5.19,10.26,147,15,3,1779
50.819485,434456130,15,5,5.19,10.26,256,25,5,3047
50.819485,434456130,15,5,5.19,10.26,442,45,9,5689
50.819485,434456130,15,5,5.19,10.26,161,15,3,2412
50.352192,502559420,17,4,5.9,12.58,197,20,4,2832
50.352192,502559420,17,4,5.9,12.58,147,15,3,1806
50.352192,502559420,17,4,5.9,12.58,152,15,3,2097
50.352192,502559420,17,4,5.9,12.58,442,45,9,6177
55.943287,498486000,18,4,7.11,11.98,156,15,3,2307
55.943287,498486000,18,4,7.11,11.98,310,30,6,4413
57.13683,545759600,17,2,7.05,11.36,193,20,4,2561
57.13683,545759600,17,2,7.05,11.36,156,15,3,2225
57.13683,545759600,17,2,7.05,11.36,197,20,4,2090
62.29752,540918700,15,0,7.38,10.12,147,15,3,1819
62.29752,540918700,15,0,7.38,10.12,161,15,3,2261
64.10512,534863800,15,2,6.25,11.7,149,15,3,1848
64.1683,518114500,14,1,3.48,8.49,199,20,4,2616
62.828537,511341440,11,1,2.69,6.66,156,15,3,2198
62.828537,511341440,11,1,2.69,6.66,199,20,4,2146
61.43278,508810560,11,2,1.91,5.35,151,15,3,1873
61.43278,508810560,11,2,1.91,5.35,158,15,3,2272
61.43278,508810560,11,2,1.91,5.35,195,20,4,2040
61.756966,523046340,13,3,3.97,8.73,145,15,3,1859
69.13553,568554500,10,0,3.93,9.05,399,40,8,5921
70.60359,591556700,2,0,0,0,397,40,8,5532
69.069305,582905400,3,1,0.92,2.8,156,15,3,1796
69.069305,582905400,3,1,0.92,2.8,195,20,4,2628
69.069305,582905400,3,1,0.92,2.8,397,40,8,4927
67.60709,581035140,6,3,2.96,8.14,149,15,3,2176
67.60709,581035140,6,3,2.96,8.14,153,15,3,1643
67.60709,581035140,6,3,2.96,8.14,209,20,4,2230
67.50642,603284500,9,3,4.53,11.19,197,20,4,2840
67.50642,603284500,9,3,4.53,11.19,404,40,8,5992
67.50642,603284500,9,3,4.53,11.19,255,25,5,3008
67.50642,603284500,9,3,4.53,11.19,209,20,4,2355
67.50642,603284500,9,3,4.53,11.19,161,15,3,1962
72.69032,636867460,14,0,5.98,11.98,158,15,3,2246
72.69032,636867460,14,0,5.98,11.98,397,40,8,4625
72.69032,636867460,14,0,5.98,11.98,254,25,5,2566
73.87545,643091100,16,3,5.08,11.89,201,20,4,2901
75.416626,662863800,15,1,7.27,11.56,201,20,4,2165
75.416626,662863800,15,1,7.27,11.56,152,15,3,1894
75.416626,662863800,15,1,7.27,11.56,245,25,5,2480
75.416626,662863800,15,1,7.27,11.56,147,15,3,2149
76.64705,686404400,16,4,4.99,11.18,147,15,3,1786
78.40825,687954800,16,1,4.8,11.83,147,15,3,1726
78.40825,687954800,16,1,4.8,11.83,147,15,3,1576
80.13125,674308600,15,2,4.02,9.23,150,15,3,1540
80.13125,674308600,15,2,4.02,9.23,255,25,5,3392
80.13125,674308600,15,2,4.02,9.23,255,25,5,3405
80.13125,674308600,15,2,4.02,9.23,200,20,4,2633
82.82949,696983400,15,0,4.92,11.29,147,15,3,1617
82.30067,687239230,9,1,4.31,10.92,201,20,4,2981
82.30067,687239230,9,1,4.31,10.92,150,15,3,2044
82.30067,687239230,9,1,4.31,10.92,195,20,4,2058
82.30067,687239230,9,1,4.31,10.92,310,30,6,3659
82.30067,687239230,9,1,4.31,10.92,417,40,8,4975
81.08445,724503000,12,5,3.86,8.76,404,40,8,5963
81.08445,724503000,12,5,3.86,8.76,255,25,5,3444
83.432686,731948740,14,2,7.03,11.85,161,15,3,1999
83.432686,731948740,14,2,7.03,11.85,199,20,4,2494
86.73244,731509100,13,2,6.82,10.97,199,20,4,2347
86.73244,731509100,13,2,6.82,10.97,147,15,3,2002
87.37165,722617300,14,2,5.72,10.16,195,20,4,2007
87.37165,722617300,14,2,5.72,10.16,151,15,3,2061
86.47642,722629950,13,2,4.25,8.7,156,15,3,2087
86.47642,722629950,13,2,4.25,8.7,442,45,9,5141
85.52705,752111400,14,2,4.18,10.07,199,20,4,2392
85.52705,752111400,14,2,4.18,10.07,155,15,3,1579
85.52705,752111400,14,2,4.18,10.07,152,15,3,2169
88.213684,763330050,15,3,5.21,10.43,161,15,3,1922
88.213684,763330050,15,3,5.21,10.43,156,15,3,2181
90.29286,765775400,14,2,5.09,11.16,156,15,3,1628
90.29286,765775400,14,2,5.09,11.16,197,20,4,2224
90.29286,765775400,14,2,5.09,11.16,158,15,3,1831
90.31004,771084500,14,3,4.86,10.9,209,20,4,2821
90.0003,765500160,12,1,4.18,9.24,152,15,3,1991
89.27128,750904300,8,0,3.19,7.85,404,40,8,5510
88.38261,744571800,7,1,2.75,5.62,310,30,6,3295
87.47301,735867970,6,1,2.92,6.41,156,15,3,2222
87.47301,735867970,6,1,2.92,6.41,197,20,4,2877
87.47301,735867970,6,1,2.92,6.41,153,15,3,1551
86.3201,736333200,8,3,1.71,3.94,199,20,4,2524
86.3201,736333200,8,3,1.71,3.94,200,20,4,2009
86.3201,736333200,8,3,1.71,3.94,155,15,3,2136
86.125755,739390850,10,3,4.73,10.99,158,15,3,1766
86.29815,733287940,10,0,3.24,6.47,254,25,5,3684
86.29815,733287940,10,0,3.24,6.47,151,15,3,1521
85.45298,725097900,10,2,1.31,3.75,151,15,3,2224
85.45298,725097900,10,2,1.31,3.75,152,15,3,1821
85.45298,725097900,10,2,1.31,3.75,195,20,4,2915
84.43302,733939900,10,3,3.43,7.38,417,40,8,4207
85.08117,736618400,8,1,4.8,11.2,158,15,3,2319
85.08117,736618400,8,1,4.8,11.2,158,15,3,1887
85.70725,733022850,9,2,3.88,9.09,209,20,4,2217
85.70725,733022850,9,2,3.88,9.09,417,40,8,6185
86.136024,725322300,12,3,3.83,9.53,161,15,3,2309
85.70725,733022850,9,2,3.88,9.09,193,20,4,2038
85.70725,733022850,9,2,3.88,9.09,149,15,3,1602
85.70725,733022850,9,2,3.88,9.09,397,40,8,4485
85.320816,761785540,13,3,6.8,10.94,193,20,4,2483
89.25582,761398850,13,1,5.73,10.98,147,15,3,1531
90.4225,750055550,9,0,3.32,8.33,245,25,5,3380
90.4225,750055550,9,0,3.32,8.33,153,15,3,2216
89.306175,766373250,8,2,1.93,5.25,399,40,8,4586
89.306175,766373250,8,2,1.93,5.25,155,15,3,1681
89.306175,766373250,8,2,1.93,5.25,197,20,4,2004
89.306175,766373250,8,2,1.93,5.25,255,25,5,2852
91.98128,785267840,11,4,4.75,11.01,399,40,8,4193
91.98128,785267840,11,4,4.75,11.01,209,20,4,2558
91.98128,785267840,11,4,4.75,11.01,417,40,8,4445
91.98128,785267840,11,4,4.75,11.01,200,20,4,2646
91.98128,785267840,11,4,4.75,11.01,193,20,4,1953
93.9347,803915200,14,0,7.32,11.81,253,25,5,2639
95.25463,799489200,15,1,5.68,11.53,149,15,3,1756
95.25463,799489200,15,1,5.68,11.53,253,25,5,2805
95.25463,799489200,15,1,5.68,11.53,417,40,8,5856
95.25463,799489200,15,1,5.68,11.53,193,20,4,1939
95.25463,799489200,15,1,5.68,11.53,161,15,3,1868
96.26989,793861250,16,5,6.91,12.08,197,20,4,2446
96.26989,793861250,16,5,6.91,12.08,195,20,4,2009
95.964874,795841500,17,2,5.72,10.34,145,15,3,1667
95.964874,795841500,17,2,5.72,10.34,197,20,4,2550
95.964874,795841500,17,2,5.72,10.34,255,25,5,2741
95.99515,797506800,16,3,6.22,11.39,255,25,5,2592
95.99515,797506800,16,3,6.22,11.39,399,40,8,4900
95.99515,797506800,16,3,6.22,11.39,147,15,3,1609
95.99515,797506800,16,3,6.22,11.39,156,15,3,2224
95.99515,797506800,16,3,6.22,11.39,199,20,4,2405
95.80115,811024600,19,5,7.7,10.92,417,40,8,4389
96.58146,810296300,17,1,6.91,12.8,151,15,3,1821
96.58146,810296300,17,1,6.91,12.8,156,15,3,1911
97.4731,795827000,11,0,5.21,11.68,199,20,4,2348
95.97688,782263040,7,0,2.32,5.31,200,20,4,2966
95.97688,782263040,7,0,2.32,5.31,404,40,8,5537
95.97688,782263040,7,0,2.32,5.31,255,25,5,2753
95.97688,782263040,7,0,2.32,5.31,147,15,3,1713
95.97688,782263040,7,0,2.32,5.31,151,15,3,1550
95.92965,797245600,10,5,2.99,7.62,161,15,3,1671
96.28357,794011900,11,1,5.22,11.95,158,15,3,2358
96.28357,794011900,11,1,5.22,11.95,397,40,8,4311
96.28357,794011900,11,1,5.22,11.95,152,15,3,1684
96.28357,794011900,11,1,5.22,11.95,197,20,4,2754
96.22565,804867900,15,4,5.26,11.16,156,15,3,2243
97.18274,810915800,14,1,5.09,12.22,150,15,3,1763
98.36696,804125800,11,1,4.75,10.15,149,15,3,2162
97.75019,798379970,11,1,2.6,6.45,149,15,3,1527
97.311714,794113400,9,1,3.84,9.6,404,40,8,4395
97.311714,794113400,9,1,3.84,9.6,151,15,3,1526
97.311714,794113400,9,1,3.84,9.6,149,15,3,2206
96.65263,787652100,10,3,3.65,8.74,150,15,3,1668
96.65263,787652100,10,3,3.65,8.74,155,15,3,1987
96.65263,787652100,10,3,3.65,8.74,404,40,8,5724
96.07215,784739200,11,3,3.83,10.48,156,15,3,1739
96.07215,784739200,11,3,3.83,10.48,442,45,9,5199
96.12186,806366500,11,2,5.8,12.28,158,15,3,2081
96.12186,806366500,11,2,5.8,12.28,156,15,3,2215
97.365654,808296960,12,2,5.81,12.1,161,15,3,2166
97.365654,808296960,12,2,5.81,12.1,197,20,4,2458
97.365654,808296960,12,2,5.81,12.1,255,25,5,3656
98.09245,809002500,13,3,6.41,11.92,442,45,9,5213
98.09245,809002500,13,3,6.41,11.92,200,20,4,2107
98.09245,809002500,13,3,6.41,11.92,153,15,3,2026
98.09245,809002500,13,3,6.41,11.92,256,25,5,2703
97.91818,844569600,13,4,6.54,11.82,253,25,5,2606
100.25501,838306800,14,1,6.1,11.86,199,20,4,2737
100.25501,838306800,14,1,6.1,11.86,152,15,3,2044
100.25501,838306800,14,1,6.1,11.86,397,40,8,4313
101.14664,840597000,15,3,6.38,11.71,200,20,4,2717
100.96479,843666750,15,1,5.49,11.14,417,40,8,5312
101.112915,847748740,12,1,6,11.79,399,40,8,4855
101.112915,847748740,12,1,6,11.79,152,15,3,1930
101.112915,847748740,12,1,6,11.79,310,30,6,3388
101.9346,856102200,15,3,5.2,10.85,150,15,3,1536
101.9346,856102200,15,3,5.2,10.85,156,15,3,2062
101.9346,856102200,15,3,5.2,10.85,161,15,3,2022
101.9346,856102200,15,3,5.2,10.85,161,15,3,2198
101.9346,856102200,15,3,5.2,10.85,155,15,3,1852
102.346886,850478660,17,5,4.73,9.44,150,15,3,2043
103.06889,846366300,16,1,5.93,11.2,255,25,5,2559
102.560074,845635900,15,1,5.3,10.93,195,20,4,2223
102.51223,843161500,13,1,4.56,8.94,153,15,3,2011
102.51223,843161500,13,1,4.56,8.94,161,15,3,1816
102.51223,843161500,13,1,4.56,8.94,254,25,5,3004
101.804375,854007230,12,3,3.83,9.21,253,25,5,3182
101.804375,854007230,12,3,3.83,9.21,442,45,9,6054
101.804375,854007230,12,3,3.83,9.21,442,45,9,4632
102.39204,852646700,13,3,6.5,11.51,199,20,4,2314
102.39204,852646700,13,3,6.5,11.51,152,15,3,1995
102.27884,845668600,11,0,6.32,10.88,399,40,8,5027
102.27884,845668600,11,0,6.32,10.88,158,15,3,2224
102.08139,845723500,11,2,4.85,10.14,255,25,5,3422
102.08139,845723500,11,2,4.85,10.14,145,15,3,1592
103.57109,853495300,10,0,3.15,8.46,199,20,4,1991
102.79253,852457660,8,1,0.99,1.7,161,15,3,1742
102.79253,852457660,8,1,0.99,1.7,155,15,3,2010
102.79253,852457660,8,1,0.99,1.7,310,30,6,3734
102.79253,852457660,8,1,0.99,1.7,397,40,8,4604
102.79253,852457660,8,1,0.99,1.7,155,15,3,1718
102.79253,852457660,8,1,0.99,1.7,147,15,3,1760
101.65677,846480960,9,0,2.81,6.14,397,40,8,4591
101.65677,846480960,9,0,2.81,6.14,255,25,5,2886
101.65677,846480960,9,0,2.81,6.14,442,45,9,6018
101.65677,846480960,9,0,2.81,6.14,145,15,3,1822
101.65677,846480960,9,0,2.81,6.14,201,20,4,2355
102.21383,863625500,9,0,5.46,11.49,254,25,5,3542
102.78494,871254700,9,1,5.46,12.03,417,40,8,4471
103.27329,875406850,10,1,4.51,10.17,404,40,8,4554
103.13456,866325400,8,0,2.82,5.52,255,25,5,2586
103.13456,866325400,8,0,2.82,5.52,147,15,3,1962
103.13456,866325400,8,0,2.82,5.52,150,15,3,1951
103.13456,866325400,8,0,2.82,5.52,193,20,4,2329
102.65014,870134200,10,4,2.24,5.79,310,30,6,3733
102.65014,870134200,10,4,2.24,5.79,150,15,3,2094
102.65014,870134200,10,4,2.24,5.79,199,20,4,2646
102.65014,870134200,10,4,2.24,5.79,417,40,8,4470
102.65014,870134200,10,4,2.24,5.79,150,15,3,1678
102.65014,870134200,10,4,2.24,5.79,399,40,8,5651
102.82793,873687740,16,6,6.67,10.62,254,25,5,3132
102.82835,879346940,17,1,7.4,10.92,197,20,4,2828
103.476906,874603650,16,1,6.27,12.74,199,20,4,2107
103.728065,872459260,11,0,3.8,10.01,245,25,5,2525
103.728065,872459260,11,0,3.8,10.01,153,15,3,1912
103.728065,872459260,11,0,3.8,10.01,256,25,5,3108
103.728065,872459260,11,0,3.8,10.01,147,15,3,1936
104.017525,883011700,13,4,3.75,10.29,404,40,8,4291
104.017525,883011700,13,4,3.75,10.29,200,20,4,2389
104.017525,883011700,13,4,3.75,10.29,310,30,6,3800
104.38344,885339700,15,3,5.93,11.52,199,20,4,2009
104.38344,885339700,15,3,5.93,11.52,147,15,3,1500
104.38344,885339700,15,3,5.93,11.52,397,40,8,5744
104.38344,885339700,15,3,5.93,11.52,158,15,3,2181
104.38344,885339700,15,3,5.93,11.52,150,15,3,2009
104.929184,893389760,17,5,6.26,10.49,149,15,3,2012
104.929184,893389760,17,5,6.26,10.49,199,20,4,2397
104.929184,893389760,17,5,6.26,10.49,199,20,4,2521
105.77415,893931700,18,3,7.52,11.12,199,20,4,2796
105.77415,893931700,18,3,7.52,11.12,151,15,3,1819
105.877266,893727800,17,2,5.93,10.98,245,25,5,3104
105.877266,893727800,17,2,5.93,10.98,197,20,4,2292
106.05412,885649660,13,0,6.06,11.14,404,40,8,4424
106.05412,885649660,13,0,6.06,11.14,149,15,3,2068
106.05412,885649660,13,0,6.06,11.14,255,25,5,3306
106.05412,885649660,13,0,6.06,11.14,158,15,3,1851
105.91719,882606140,14,4,4.85,10.54,149,15,3,1664
105.91719,882606140,14,4,4.85,10.54,149,15,3,1843
105.283226,874710300,12,0,4.77,10.94,197,20,4,2944
105.283226,874710300,12,0,4.77,10.94,147,15,3,1949
105.07889,869774700,11,2,2.84,6.95,197,20,4,2133
105.07889,869774700,11,2,2.84,6.95,199,20,4,2304
104.4693,867337000,9,2,3.56,8.9,193,20,4,2118
104.4693,867337000,9,2,3.56,8.9,147,15,3,2085
104.22899,862281500,10,2,3.29,8.43,155,15,3,1599
